0,0.8461,0.1539,700,221.48
0.038992,0.84601,0.15399,699.69,221.48
0.077984,0.84586,0.15414,699.38,5.8594
0.11698,0.84568,0.15432,699.07,411.33
0.24897,0.845,0.155,698.03,273.05
0.38095,0.8443,0.1557,696.99,366.8
0.51294,0.84359,0.15641,695.95,99.609
1.5084,0.83821,0.16179,688.22,357.42
2.5039,0.83266,0.16734,680.62,547.27
3.4994,0.82693,0.17307,673.15,400
6.6941,0.80725,0.19275,649.91,0
9.8888,0.78563,0.21437,627.86,0
13.083,0.76208,0.23792,606.95,0
16.278,0.73698,0.26302,587.14,0
18.273,0.72057,0.27943,575.31,0
19.501,0.71022,0.28978,568.22,0
20.429,0.70061,0.29939,560.99,0
21.356,0.68933,0.31067,552.89,0
22.283,0.67689,0.32311,544.62,0
23.21,0.6638,0.3362,536.43,0
24.446,0.64648,0.35352,525.72,0
25.682,0.62951,0.37049,515.23,0
26.918,0.61309,0.38691,504.97,0
28.154,0.59745,0.40255,494.91,0
29.274,0.58419,0.41581,485.97,0
30.393,0.57257,0.42743,480.97,0
31.513,0.56317,0.43683,479.14,0
32.632,0.55605,0.44395,478.35,0
33.752,0.5507,0.4493,477.47,0
35.141,0.5456,0.4544,476.13,0
36.529,0.54144,0.45856,474.65,0
37.918,0.53782,0.46218,473.21,0
39.307,0.5346,0.4654,471.84,0
40.695,0.53139,0.46861,468.94,0
42.201,0.5276,0.4724,464.48,0
43.707,0.52341,0.47659,459.63,0
45.213,0.51906,0.48094,454.95,0
46.718,0.51492,0.48508,450.5,0
48.224,0.51127,0.48873,446.21,0
51.111,0.50585,0.49415,440.51,0
53.998,0.50211,0.49789,436.84,0
56.885,0.49954,0.50046,433.9,0
59.772,0.49808,0.50192,431.03,0
60.894,0.49773,0.50227,427.38,0
62.016,0.498,0.502,421.76,0
63.137,0.499,0.501,415.58,0
64.259,0.50063,0.49937,409.57,0
65.381,0.50286,0.49714,403.85,0
67.959,0.51026,0.48974,391.09,0
69.509,0.51626,0.48374,383.7,0
70.05,0.51856,0.48144,382.55,0
70.591,0.52088,0.47912,382.11,0
71.131,0.52319,0.47681,381.87,0
71.672,0.52547,0.47453,381.67,0
74.056,0.53513,0.46487,380.79,0
76.441,0.5444,0.4556,379.94,0
78.825,0.55329,0.44671,379.11,0
79.766,0.55673,0.44327,378.8,0
80.707,0.56001,0.43999,380.25,0
81.648,0.563,0.437,382.57,0
82.589,0.56563,0.43437,385.13,0
84.004,0.5686,0.4314,388.91,0
85.418,0.57066,0.42934,392.61,0
86.832,0.57181,0.42819,396.23,0
88.613,0.5722,0.4278,400.69,0
90.067,0.57191,0.42809,402.14,0
91.521,0.57139,0.42861,402.5,0
92.974,0.57083,0.42917,402.53,0
94.428,0.57031,0.42969,402.51,0
99.847,0.56872,0.43128,402.47,0
105.27,0.56746,0.43254,402.45,0
110.68,0.56646,0.43354,402.43,0
125.28,0.56457,0.43543,402.38,0
139.88,0.5636,0.4364,402.34,0
154.48,0.56317,0.43683,402.31,0
169.07,0.563,0.437,402.28,0
189.07,0.56298,0.43702,402.26,0
200,0.56301,0.43699,402.25,0
