0,0.8461,0.1539,700,553.71
0.071037,0.84603,0.15397,699.83,236.13
0.14207,0.84593,0.15407,699.66,19.336
0.21311,0.84582,0.15418,699.49,437.7
0.61751,0.84517,0.15483,698.52,213.87
1.0219,0.84452,0.15548,697.55,27.539
1.4263,0.84387,0.15613,696.6,291.21
5.4703,0.83754,0.16246,687.57,152.93
9.5143,0.83131,0.16869,679.1,593.55
9.8538,0.83074,0.16926,678.4,400
9.9614,0.83057,0.16943,678.18,0
10.069,0.83017,0.16983,677.48,0
10.177,0.82964,0.17036,676.71,0
10.358,0.82864,0.17136,675.39,0
10.539,0.82762,0.17238,674.07,0
10.721,0.82659,0.17341,672.76,0
11.848,0.8201,0.1799,664.73,0
12.975,0.81341,0.18659,656.85,0
14.102,0.80648,0.19352,649.12,0
16.517,0.79086,0.20914,632.98,0
18.932,0.77424,0.22576,617.45,0
19.587,0.76961,0.23039,613.35,0
20.243,0.76376,0.23624,607.88,0
20.898,0.75673,0.24327,601.77,0
21.553,0.74903,0.25097,595.52,0
22.337,0.73944,0.26056,588.1,0
23.121,0.72964,0.27036,580.77,0
23.906,0.71965,0.28035,573.54,0
24.69,0.70948,0.29052,566.41,0
26.887,0.68012,0.31988,546.94,0
29.083,0.65017,0.34983,528.17,0
29.671,0.64218,0.35782,523.27,0
30.259,0.63518,0.36482,520.85,0
30.847,0.62967,0.37033,519.68,0
31.435,0.62559,0.37441,518.87,0
32.185,0.62177,0.37823,517.92,0
32.936,0.61893,0.38107,516.98,0
33.686,0.6166,0.3834,516.04,0
34.436,0.61454,0.38546,515.1,0
35.775,0.6111,0.3889,513.45,0
37.114,0.60785,0.39215,511.84,0
38.453,0.60472,0.39528,510.26,0
39.792,0.60166,0.39834,508.72,0
40.062,0.60084,0.39916,507.56,0
40.333,0.5998,0.4002,506.28,0
40.604,0.59859,0.40141,504.99,0
41.204,0.59531,0.40469,502.14,0
41.804,0.59161,0.40839,499.32,0
42.404,0.58765,0.41235,496.53,0
43.535,0.5799,0.4201,491.36,0
44.666,0.5721,0.4279,486.28,0
45.798,0.56445,0.43555,481.3,0
47.993,0.55065,0.44935,471.95,0
48.97,0.54497,0.45503,467.87,0
49.946,0.53968,0.46032,463.85,0
50.261,0.538,0.462,461.74,0
50.575,0.53634,0.46366,459.52,0
50.89,0.53471,0.46529,457.29,0
52.344,0.52819,0.47181,447.17,0
53.522,0.52398,0.47602,439.13,0
54.7,0.52101,0.47899,431.23,0
55.878,0.51934,0.48066,423.49,0
58.885,0.52023,0.47977,404.29,0
59.736,0.52182,0.47818,399.01,0
60.588,0.52384,0.47616,396.02,0
61.44,0.52605,0.47395,394.19,0
62.292,0.52836,0.47164,392.73,0
63.512,0.53189,0.46811,390.72,0
64.731,0.53558,0.46442,388.75,0
65.951,0.53942,0.46058,386.83,0
69.226,0.55032,0.44968,381.83,0
70.324,0.55429,0.44571,378.71,0
71.421,0.55853,0.44147,374.88,0
72.519,0.56309,0.43691,370.9,0
73.617,0.56794,0.43206,366.95,0
75.687,0.57774,0.42226,359.71,0
77.758,0.58822,0.41178,352.7,0
79.828,0.59916,0.40084,345.94,0
80.093,0.60058,0.39942,346.26,0
80.358,0.60198,0.39802,347.15,0
80.623,0.60337,0.39663,348.22,0
80.888,0.60474,0.39526,349.32,0
82.258,0.61114,0.38886,354.81,0
83.628,0.61683,0.38317,360.17,0
84.998,0.62172,0.37828,365.42,0
88.047,0.62965,0.37035,376.75,0
89.927,0.63223,0.36777,383.48,0
90.607,0.63276,0.36724,384.56,0
91.287,0.6332,0.3668,384.97,0
91.967,0.63359,0.36641,385.18,0
92.647,0.63395,0.36605,385.36,0
95.562,0.63499,0.36501,386.11,0
98.478,0.63559,0.36441,386.84,0
101.39,0.6358,0.3642,387.54,0
108.91,0.63501,0.36499,389.22,0
116.42,0.63252,0.36748,390.72,0
123.94,0.62881,0.37119,392.05,0
131.46,0.62431,0.37569,393.23,0
149.75,0.61197,0.38803,395.56,0
168.04,0.60038,0.39962,397.29,0
186.34,0.59095,0.40905,398.57,0
200,0.58543,0.41457,399.31,0
