0,0.8461,0.1539,700,417.77
0.050885,0.84602,0.15398,699.76,437.7
0.10177,0.84589,0.15411,699.52,530.27
0.15266,0.84574,0.15426,699.29,517.38
0.36494,0.84509,0.15491,698.3,237.3
0.57722,0.84443,0.15557,697.32,229.1
0.7895,0.84376,0.15624,696.34,427.15
2.9123,0.83709,0.16291,686.83,457.62
5.0351,0.83025,0.16975,677.64,7.6172
7.158,0.82324,0.17676,668.76,400
14.468,0.79897,0.20103,641.63,0
17.931,0.7876,0.2124,630.23,0
19.071,0.78384,0.21616,626.64,0
20.211,0.78096,0.21904,624.17,0
21.351,0.77881,0.22119,622.26,0
22.491,0.77693,0.22307,620.54,0
23.894,0.77463,0.22537,618.5,0
25.297,0.77235,0.22765,616.51,0
26.7,0.77011,0.22989,614.57,0
35.916,0.7547,0.2453,601.72,0
38.782,0.74968,0.25032,597.9,0
39.454,0.74852,0.25148,597.02,0
40.011,0.74639,0.25361,594.76,0
40.568,0.74307,0.25693,591.74,0
41.126,0.73893,0.26107,588.52,0
41.683,0.73445,0.26555,585.3,0
42.488,0.728,0.272,580.68,0
43.293,0.72185,0.27815,576.16,0
44.098,0.71568,0.28432,571.7,0
44.903,0.70906,0.29094,567.31,0
45.708,0.702,0.298,562.96,0
47.444,0.6878,0.3122,553.86,0
49.181,0.67358,0.32642,545.02,0
50.917,0.65909,0.34091,536.24,0
53.745,0.63524,0.36476,522.51,0
56.573,0.61215,0.38785,509.4,0
59.401,0.59024,0.40976,496.87,0
60.555,0.58248,0.41752,494.14,0
61.709,0.57626,0.42374,492.56,0
62.863,0.57148,0.42852,491.34,0
64.017,0.56773,0.43227,490.2,0
65.829,0.56298,0.43702,488.42,0
67.641,0.55906,0.44094,486.69,0
69.453,0.55557,0.44443,485.01,0
71.265,0.55258,0.44742,483.91,0
73.906,0.54912,0.45088,482.72,0
76.547,0.54652,0.45348,481.74,0
79.188,0.54444,0.45556,480.81,0
79.881,0.54395,0.45605,480.58,0
80.444,0.54315,0.45685,477.87,0
81.008,0.54172,0.45828,473.92,0
81.571,0.53971,0.46029,469.64,0
82.134,0.5373,0.4627,465.33,0
83.105,0.53283,0.46717,458.03,0
84.077,0.52839,0.47161,450.85,0
85.048,0.52442,0.47558,443.79,0
86.019,0.52118,0.47882,436.84,0
87.828,0.51748,0.48252,424.17,0
89.637,0.51691,0.48309,411.87,0
90.17,0.51725,0.48275,410.4,0
90.704,0.51767,0.48233,409.98,0
91.237,0.51811,0.48189,409.87,0
91.771,0.51854,0.48146,409.82,0
93.8,0.5201,0.4799,409.58,0
95.829,0.52158,0.47842,409.34,0
97.858,0.523,0.477,409.1,0
107.94,0.52922,0.47078,408.04,0
118.02,0.53429,0.46571,407.13,0
128.11,0.53848,0.46152,406.36,0
138.19,0.54202,0.45798,405.71,0
158,0.54751,0.45249,404.72,0
177.81,0.55164,0.44836,404.01,0
197.62,0.55475,0.44525,403.5,0
200,0.55506,0.44494,403.45,0
