0,0.8461,0.1539,700,265.43
0.040929,0.84601,0.15399,699.7,411.91
0.081859,0.84586,0.15414,699.41,551.37
0.12279,0.84569,0.15431,699.12,79.102
0.26636,0.84501,0.15499,698.08,52.148
0.40993,0.84432,0.15568,697.06,114.26
0.5535,0.84363,0.15637,696.03,523.24
1.7281,0.83787,0.16213,687.78,286.52
2.9027,0.83193,0.16807,679.69,253.71
4.0773,0.8258,0.1742,671.75,400
7.8033,0.80497,0.19503,647.49,0
9.7721,0.79312,0.20688,635.25,0
10.416,0.78986,0.21014,632.27,0
11.06,0.78716,0.21284,629.78,0
11.704,0.78475,0.21525,627.47,0
12.349,0.78236,0.21764,625.2,0
15.527,0.77041,0.22959,614.49,0
18.706,0.75825,0.24175,604.32,0
19.61,0.75473,0.24527,601.49,0
19.866,0.75372,0.24628,600.7,0
20.122,0.75304,0.24696,600.4,0
20.379,0.75257,0.24743,600.19,0
20.776,0.75207,0.24793,599.87,0
21.174,0.75163,0.24837,599.56,0
21.572,0.75123,0.24877,599.25,0
23.151,0.74969,0.25031,598.06,0
24.731,0.74818,0.25182,596.9,0
26.311,0.74669,0.25331,595.76,0
29.318,0.74391,0.25609,593.67,0
29.891,0.7434,0.2566,593.29,0
30.325,0.74163,0.25837,590.96,0
30.759,0.73834,0.26166,587.64,0
31.193,0.73391,0.26609,584.04,0
31.627,0.72891,0.27109,580.42,0
32.212,0.72203,0.27797,575.58,0
32.797,0.71529,0.28471,570.82,0
33.382,0.70854,0.29146,566.11,0
33.966,0.70163,0.29837,561.44,0
34.551,0.69458,0.30542,556.81,0
37.469,0.6589,0.3411,534.39,0
38.345,0.64817,0.35183,527.87,0
39.22,0.63757,0.36243,521.44,0
40.096,0.62696,0.37304,514.88,0
40.971,0.61644,0.38356,508.3,0
42.741,0.59605,0.40395,495.32,0
44.119,0.58117,0.41883,485.45,0
45.497,0.56755,0.43245,475.8,0
46.609,0.55766,0.44234,468.16,0
47.72,0.5489,0.4511,460.65,0
48.831,0.54134,0.45866,453.28,0
51.649,0.52755,0.47245,436.79,0
54.466,0.52098,0.47902,421.85,0
57.284,0.52074,0.47926,407.81,0
58.707,0.52277,0.47723,400.99,0
59.595,0.52467,0.47533,396.81,0
59.917,0.52546,0.47454,395.31,0
60.239,0.52628,0.47372,395.12,0
60.561,0.52707,0.47293,395.6,0
60.883,0.52782,0.47218,396.27,0
61.513,0.52916,0.47084,397.6,0
62.142,0.53037,0.46963,398.93,0
62.772,0.53143,0.46857,400.24,0
65.983,0.53477,0.46523,406.75,0
69.195,0.53475,0.46525,412.94,0
70.129,0.53433,0.46567,412.49,0
71.064,0.53408,0.46592,410.95,0
71.998,0.53407,0.46593,409.1,0
72.933,0.53436,0.46564,407.22,0
74.557,0.53563,0.46437,404.07,0
76.181,0.53755,0.46245,401.01,0
77.805,0.54006,0.45994,398.03,0
81.721,0.54825,0.45175,389.87,0
85.638,0.55948,0.44052,381.56,0
89.554,0.57322,0.42678,373.57,0
90.752,0.57773,0.42227,372.95,0
91.949,0.58212,0.41788,373.21,0
93.147,0.58633,0.41367,373.73,0
94.344,0.59033,0.40967,374.28,0
96.659,0.59737,0.40263,375.29,0
98.975,0.60374,0.39626,376.26,0
101.29,0.60947,0.39053,377.19,0
108.25,0.62345,0.37655,379.83,0
115.21,0.63282,0.36718,382.2,0
122.17,0.63826,0.36174,384.33,0
129.13,0.64052,0.35948,386.23,0
142.92,0.63834,0.36166,389.44,0
156.72,0.63108,0.36892,392.01,0
170.51,0.62173,0.37827,394.08,0
184.3,0.61218,0.38782,395.73,0
198.1,0.60336,0.39664,397.05,0
200,0.6022,0.3978,397.21,0
