0,0.8461,0.1539,700,401.95
0.049502,0.84602,0.15398,699.76,294.14
0.099004,0.84589,0.15411,699.51,97.266
0.14851,0.84574,0.15426,699.27,441.8
0.35028,0.84508,0.15492,698.28,116.02
0.55206,0.84441,0.15559,697.29,523.83
0.75384,0.84375,0.15625,696.3,228.52
2.7716,0.83703,0.16297,686.74,176.95
4.7894,0.83014,0.16986,677.48,151.17
6.8072,0.82306,0.17694,668.52,400
9.7795,0.81226,0.18774,655.78,0
10.73,0.80794,0.19206,650.82,0
11.681,0.80297,0.19703,645.42,0
12.632,0.7977,0.2023,639.95,0
13.583,0.79233,0.20767,634.55,0
15.428,0.78181,0.21819,624.42,0
17.273,0.77088,0.22912,614.6,0
19.117,0.75963,0.24037,605.08,0
19.936,0.75451,0.24549,600.92,0
20.755,0.74795,0.25205,595.21,0
21.574,0.74021,0.25979,588.79,0
22.393,0.73152,0.26848,582.21,0
23.68,0.71684,0.28316,571.9,0
24.968,0.70193,0.29807,561.91,0
26.255,0.68713,0.31287,552.19,0
27.542,0.67223,0.32777,542.67,0
28.829,0.65704,0.34296,533.33,0
29.902,0.64425,0.35575,525.7,0
30.974,0.63334,0.36666,521.27,0
32.047,0.62578,0.37422,519.42,0
33.119,0.62131,0.37869,518.42,0
34.192,0.61852,0.38148,517.34,0
35.389,0.61585,0.38415,515.95,0
36.587,0.61304,0.38696,514.48,0
37.784,0.61014,0.38986,513.06,0
38.982,0.60732,0.39268,511.69,0
40.179,0.60295,0.39705,507.13,0
41.377,0.59563,0.40437,500.02,0
42.574,0.58583,0.41417,492.19,0
43.796,0.57487,0.42513,484.45,0
45.017,0.56426,0.43574,477.09,0
46.238,0.55457,0.44543,469.96,0
47.46,0.54593,0.45407,462.95,0
48.681,0.53837,0.46163,456.05,0
49.592,0.53341,0.46659,450.98,0
49.935,0.5317,0.4683,449.1,0
50.277,0.53009,0.46991,448.62,0
50.62,0.52854,0.47146,448.83,0
50.962,0.52705,0.47295,449.26,0
51.653,0.52433,0.47567,450.14,0
52.343,0.52187,0.47813,451.02,0
53.034,0.51965,0.48035,451.89,0
56.701,0.51141,0.48859,456.33,0
58.664,0.50936,0.49064,458.59,0
59.95,0.50878,0.49122,460.03,0
60.434,0.50861,0.49139,459.14,0
60.918,0.50833,0.49167,457.55,0
61.403,0.50794,0.49206,455.75,0
61.887,0.50744,0.49256,453.93,0
63.295,0.50559,0.49441,448.8,0
64.703,0.50373,0.49627,443.8,0
66.111,0.5021,0.4979,438.91,0
68.412,0.50054,0.49946,431.18,0
70.265,0.50043,0.49957,423.84,0
72.118,0.50167,0.49833,416.51,0
73.972,0.5043,0.4957,409.36,0
77.202,0.51165,0.48835,397.32,0
80.432,0.52252,0.47748,385.04,0
83.662,0.53651,0.46349,372.97,0
86.893,0.55284,0.44716,361.39,0
89.813,0.56897,0.43103,351.43,0
90.885,0.57502,0.42498,350.11,0
91.956,0.58098,0.41902,350.64,0
93.028,0.58675,0.41325,351.75,0
94.099,0.59232,0.40768,352.78,0
95.17,0.59772,0.40228,353.64,0
97.564,0.60914,0.39086,355.5,0
99.958,0.61972,0.38028,357.25,0
102.35,0.62945,0.37055,358.94,0
104.75,0.63836,0.36164,360.57,0
115.39,0.66894,0.33106,367.14,0
124.25,0.68403,0.31597,371.82,0
133.12,0.69134,0.30866,375.89,0
141.98,0.69243,0.30757,379.42,0
150.84,0.68882,0.31118,382.49,0
168.58,0.6728,0.3272,387.44,0
186.32,0.65203,0.34797,391.17,0
200,0.63649,0.36351,393.4,0
