0,0.8461,0.1539,700,16.406
0.032592,0.846,0.154,699.63,358.59
0.065184,0.84583,0.15417,699.26,142.97
0.097776,0.84563,0.15437,698.89,546.09
0.19537,0.84492,0.15508,697.79,503.91
0.29296,0.84419,0.15581,696.69,161.72
0.39056,0.84345,0.15655,695.58,330.47
0.94156,0.83917,0.16083,689.42,555.47
1.4926,0.83478,0.16522,683.32,344.53
2.0436,0.83026,0.16974,677.27,400
3.9534,0.81352,0.18648,656.7,0
5.8632,0.79511,0.20489,636.76,0
7.7731,0.77496,0.22504,617.46,0
9.6829,0.75307,0.24693,598.77,0
10.195,0.74816,0.25184,595.59,0
10.707,0.74456,0.25544,593.32,0
11.219,0.74177,0.25823,591.32,0
11.732,0.73924,0.26076,589.38,0
12.452,0.73563,0.26437,586.69,0
13.171,0.73186,0.26814,584,0
13.891,0.72809,0.27191,581.33,0
14.611,0.72437,0.27563,578.7,0
15.331,0.72066,0.27934,576.11,0
17.166,0.71106,0.28894,569.69,0
19.001,0.70152,0.29848,563.47,0
20.479,0.69133,0.30867,555.94,0
21.958,0.6775,0.3225,546.43,0
23.436,0.66126,0.33874,536.45,0
24.915,0.64482,0.35518,526.8,0
26.393,0.62908,0.37092,517.56,0
27.996,0.61273,0.38727,507.85,0
29.6,0.597,0.403,498.39,0
30.91,0.58625,0.41375,495.2,0
32.11,0.57957,0.42043,495.14,0
33.31,0.57595,0.42405,496.01,0
34.51,0.57469,0.42531,497.07,0
35.709,0.57495,0.42505,498.11,0
37.197,0.57646,0.42354,499.34,0
38.684,0.57853,0.42147,500.52,0
40.171,0.58047,0.41953,501.14,0
41.658,0.58182,0.41818,501.34,0
43.145,0.58255,0.41745,501.4,0
45.631,0.58319,0.41681,501.54,0
48.116,0.58352,0.41648,501.7,0
49.594,0.58369,0.41631,501.8,0
50.115,0.58326,0.41674,500.06,0
50.636,0.58202,0.41798,497.46,0
51.157,0.57997,0.42003,494.61,0
51.678,0.57731,0.42269,491.75,0
52.705,0.57112,0.42888,486.2,0
53.733,0.56423,0.43577,480.76,0
54.761,0.55722,0.44278,475.41,0
55.789,0.55041,0.44959,470.15,0
57.381,0.54093,0.45907,462.24,0
58.974,0.5327,0.4673,454.53,0
59.782,0.52897,0.47103,450.68,0
60.359,0.52657,0.47343,449.31,0
60.936,0.52432,0.47568,448.17,0
61.513,0.52222,0.47778,447.08,0
63.03,0.51752,0.48248,444.27,0
64.546,0.51362,0.48638,441.53,0
66.063,0.51043,0.48957,438.86,0
69.535,0.50524,0.49476,432.94,0
70.549,0.50415,0.49585,433.53,0
71.562,0.50309,0.49691,435.24,0
72.575,0.50204,0.49796,437.26,0
73.588,0.50102,0.49898,439.31,0
76.848,0.49865,0.50135,445.5,0
77.899,0.4981,0.5019,447.45,0
78.949,0.4978,0.5022,449.36,0
80,0.49773,0.50227,451.23,0
80.898,0.49768,0.50232,450.94,0
81.795,0.49757,0.50243,449.71,0
82.693,0.49737,0.50263,448.22,0
83.59,0.49707,0.50293,446.7,0
86.437,0.49583,0.50417,442.15,0
89.284,0.49479,0.50521,437.81,0
90.199,0.4945,0.5055,437.15,0
91.114,0.49425,0.50575,436.6,0
92.029,0.49402,0.50598,436.09,0
97.652,0.49342,0.50658,433.17,0
103.28,0.49356,0.50644,430.5,0
108.9,0.49433,0.50567,428.06,0
120.66,0.4973,0.5027,423.54,0
132.42,0.50179,0.49821,419.76,0
144.18,0.50719,0.49281,416.64,0
155.94,0.51297,0.48703,414.07,0
175.94,0.52266,0.47734,410.72,0
195.94,0.53123,0.46877,408.33,0
200,0.5328,0.4672,407.93,0
