0,0.8461,0.1539,700,578.32
0.078058,0.84603,0.15397,699.84,127.15
0.15612,0.84594,0.15406,699.69,447.07
0.23417,0.84584,0.15416,699.53,302.93
0.7245,0.84519,0.15481,698.56,27.539
1.2148,0.84453,0.15547,697.59,7.6172
1.7052,0.84388,0.15612,696.63,118.95
6.6084,0.83761,0.16239,687.68,32.227
8.0794,0.83572,0.16428,685.07,245.51
9.5504,0.83384,0.16616,682.53,400
9.8974,0.8334,0.1666,681.94,0
9.987,0.83328,0.16672,681.79,0
10.076,0.83292,0.16708,681.07,0
10.166,0.83241,0.16759,680.27,0
10.307,0.83147,0.16853,678.98,0
10.447,0.83051,0.16949,677.7,0
10.588,0.82953,0.17047,676.42,0
11.332,0.82426,0.17574,669.71,0
12.077,0.81884,0.18116,663.08,0
12.822,0.81326,0.18674,656.53,0
15.04,0.7956,0.2044,637.47,0
17.259,0.77641,0.22359,619.08,0
19.477,0.75571,0.24429,601.36,0
20.019,0.75177,0.24823,598.85,0
20.561,0.74917,0.25083,597.22,0
21.103,0.74732,0.25268,595.87,0
21.645,0.74566,0.25434,594.56,0
22.479,0.74301,0.25699,592.57,0
23.312,0.74037,0.25963,590.6,0
24.145,0.73774,0.26226,588.66,0
29.957,0.72004,0.27996,576.19,0
30.26,0.71871,0.28129,574.94,0
30.563,0.71709,0.28291,573.6,0
30.867,0.71529,0.28471,572.25,0
31.443,0.71164,0.28836,569.72,0
32.019,0.70791,0.29209,567.21,0
32.595,0.70414,0.29586,564.73,0
34.778,0.6898,0.3102,555.61,0
36.962,0.67537,0.32463,546.8,0
39.146,0.66101,0.33899,538.31,0
39.583,0.6581,0.3419,536.63,0
40.019,0.65428,0.34572,533.29,0
40.456,0.64981,0.35019,529.72,0
40.93,0.64445,0.35555,525.82,0
41.404,0.63876,0.36124,521.95,0
41.879,0.63288,0.36712,518.11,0
42.866,0.62044,0.37956,510.24,0
43.854,0.60823,0.39177,502.49,0
44.842,0.59645,0.40355,494.86,0
46.413,0.57885,0.42115,482.95,0
47.984,0.56314,0.43686,471.32,0
49.555,0.54979,0.45021,459.97,0
51.126,0.53917,0.46083,448.6,0
53.669,0.52817,0.47183,430.56,0
56.211,0.52454,0.47546,413.13,0
58.753,0.52742,0.47258,396.38,0
60.769,0.53326,0.46674,385.78,0
62.785,0.5411,0.4589,376.63,0
64.8,0.55033,0.44967,368.11,0
66.816,0.56057,0.43943,359.91,0
69.261,0.57391,0.42609,350.33,0
71.706,0.58799,0.41201,339.04,0
74.15,0.60257,0.39743,327.15,0
76.595,0.61732,0.38268,315.41,0
77.627,0.62352,0.37648,310.59,0
78.66,0.62968,0.37032,305.87,0
79.692,0.63579,0.36421,301.23,0
80.179,0.63866,0.36134,300.09,0
80.666,0.64149,0.35851,299.48,0
81.153,0.64431,0.35569,299.02,0
81.64,0.6471,0.3529,298.6,0
83.768,0.65898,0.34102,296.78,0
85.896,0.67049,0.32951,295.01,0
88.024,0.68162,0.31838,293.31,0
89.297,0.68814,0.31186,292.31,0
90.321,0.6933,0.3067,293.09,0
91.345,0.69836,0.30164,294.63,0
92.37,0.70331,0.29669,296.39,0
93.394,0.70816,0.29184,298.16,0
95.818,0.71914,0.28086,302.15,0
98.242,0.72958,0.27042,305.98,0
100.67,0.73947,0.26053,309.66,0
110.45,0.77413,0.22587,323.26,0
120.24,0.79996,0.20004,334.89,0
130.03,0.81669,0.18331,344.8,0
139.82,0.82448,0.17552,353.24,0
150.85,0.82328,0.17672,361.29,0
159.29,0.816,0.184,366.54,0
167.72,0.80425,0.19575,371.12,0
176.16,0.78906,0.21094,375.12,0
184.6,0.77149,0.22851,378.62,0
200,0.73641,0.26359,383.9,0
